OutletID,Outlet,Type,JournalistID,Twitter Handle,Journalist,Website,Owner,Nexis,NexisBeginning,NexisEnd,Newsbank,NewsbankBeginning,NewsbankEnd,Type,Publication,Category,City,Notes
10215,"Diss, Wymondham and Attleborough Mercury",Newspaper,10215,@dissmercury,,,,1,07/28/11,Current,,,,,,,,
10216,"Docklands and East London Advertiser, The",Newspaper,10216,,,,,1,11/11/10,11/15/12,,,,,,,,
10217,Doncaster Free Press,Newspaper,10217,@DonnyFreePress,,,,1,02/19/09,Current,,,,Local,,England Local,Doncaster,
10218,Donegal Democrat,Newspaper,10218,@dgldemocrat,,,,1,02/10/09,Current,,,,,,,,
10219,Donegal on Sunday,Newspaper,10219,,,,,1,02/19/09,Current,,,,,,,,
10220,Donside Piper & Herald,Newspaper,10220,,,,,1,05/05/10,Current,,,,,,,,
10221,Dorking Advertiser,Newspaper,10221,@dorkingnews,,,,1,06/12/08,06/05/14,,,,,,,,
10222,Dorking and Leatherhead Advertiser,Newspaper,10222,,,,,1,10/10/13,Current,,,,,,,,
10223,Dorset Echo,Newspaper,10223,@Dorsetecho,,,,1,05/15/07,Current,,,,,,,,
10224,Dover Express,Newspaper,10224,@doverexpress,,,,1,06/12/08,Current,,,,Local,,England Local,Dover,
10225,Dover Mercury,Newspaper,10225,@DoverMercury,,,,,,,,,,Local,,England Local,Dover,
10226,Down Recorder,Newspaper,10226,@DownRec ,,,,,,,,,,Local,,Northern Ireland Local,County Down,
10227,Driffield Times & Post,Newspaper,10227,,,,,1,12/03/08,Current,,,,Local,,England Local,Driffield,
10228,Droitwich Advertiser,Newspaper,10228,@DroitAdvertiser,,,,1,05/16/07,Current,,,,Regional,,England Regional,,
10229,Droitwich Standard,Newspaper,10229,@DroitStand,,,,,,,,,,Local,,England Local,Droitwich,
10230,Dromore Leader,Newspaper,10230,@droleader,,,,1,02/17/09,Current,,,,,,,,
10231,Dudley News,Newspaper,10231,@DudleyNews1,,,,1,05/16/07,Current,,,,Local,Weekly,England Local,Dudley,
10232,Dumfries & Galloway Standard,Newspaper,10232,@DGStandard,,,,1,01/28/11,Current,,,,,,,,
10233,Dundalk Democrat,Newspaper,10233,@DundalkDemocrat,,,,1,02/11/09,Current,,,,,,,,
10234,"Dunmow Broadcast, The",Newspaper,10234,@dunmowbroadcast,,,,1,03/24/11,Current,,,,,,,,
10235,Dunstable Today,Newspaper,10235,,,,,1,05/02/12,Current,,,,,,,,
10236,Durham Times,Newspaper,10236,,,,,,,,,,,Local,,England Local,Durham,
10237,Ealing Gazette,Newspaper,10237,@EalingGazette,,,,,,,,,,Local,,England Local,London,
10238,Ealing Informer,Newspaper,10238,,,,,,,,,,,Local,,England Local,London,
10239,Ealing Leader,Newspaper,10239,,,,,,,,,,,Local,,England Local,London,
10240,Ealing Times,Newspaper,10240,@EalingTimes,,,,1,05/16/07,Current,,,,,,,,
10241,East Anglian Daily Times,Newspaper,10241,@EADT24,,,,1,01/01/07,Current,,,,Regional,,England Regional,,
10242,East Grinstead Courier and Observer,Newspaper,10242,@EG_Courier,,,,1,01/02/14,Current,,,,,,,,
10243,East Herts Herald,Newspaper,10243,,,,,1,03/24/11,Current,,,,,,,,
10244,East Kent Mercury,Newspaper,10244,@EastKentMercury,,,,1,09/25/08,Current,,,,Local,,England Local,Deal and Sandwich,
10244,East Kent Mercury,Newspaper,10245,@MercuryKM,,,,1,09/25/08,Current,,,,Local,,England Local,Deal and Sandwich,More than 1 Twitter
10246,East London Advertiser,Newspaper,10246,@ELAdvertiser,,,,,,,,,,Local,,England Local,London,
10247,East Lothian News,Newspaper,10247,@ELCouncil,,,,1,02/12/09,Current,,,,,,,,
10248,East Riding Mail,Newspaper,10248,,,,,,,,,,,Regional,,England Regional,,
10249,Eastbourne Gazette,Newspaper,10249,,,,,,,,,,,Local,,England Local,Eastbourne,
10250,Eastbourne Herald,Newspaper,10250,,,,,1,02/13/09,Current,,,,Local,,England Local,Eastbourne,
10251,Eastern Daily Press,Newspaper,10251,@EDP24,,,,1,03/17/03,Current,,,,Regional,,England Regional,,
10252,Eastwood Advertiser,Newspaper,10252,@EKAdvertiser,,,,1,01/19/07,Current,,,,,,,,
10253,"Echo, The",Newspaper,10253,@Echo_Newspapers,,,,1,05/15/07,Current,,,,,,,,Uncertain
10254,Edinburgh Evening News ,Newspaper,10254,,,,,1,02/07/11,Current,1,01/16/02,Current,Local ,,Scotland Local,,
10255,Ellon Times,Newspaper,10255,@TheEllonTimes,,,,1,05/22/09,Current,,,,,,,,
10256,Elmbridge Guardian,Newspaper,10256,,,,,1,02/02/09,Current,,,,,,,,
10257,Ely Standard,Newspaper,10257,@elystandard,,,,1,03/24/11,Current,,,,,,,,
10258,Enfield Advertiser and Gazette,Newspaper,10258,@NrthLondonNews,,,,,,,,,,Local,,England Local,London,
10260,Enfield Independent,Newspaper,10260,@Enfield_Indy,,,,1,05/16/07,Current,,,,,,,,
10261,Epsom Guardian,Newspaper,10261,@epsomguardian,,,,1,05/17/07,Current,,,,,,,,
10262,Epworth Bells,Newspaper,10262,@EpworthB,,,,1,05/09/12,Current,,,,,,,,
10263,Esk Valley Today,Newspaper,10263,,,,,1,08/03/10,Current,,,,,,,,
10264,Essex Chronicle,Newspaper,10264,@EssexChronicle,,,,1,09/16/10,Current,,,,Regional,,England Regional,,
10265,Evening Chronicle,Newspaper,10265,@EveningChron,,,,,,,,,,"Regional, Local",,"England Regional, Local",Newcastle upon Tyne,
10266,"Evening Echo, The",Newspaper,10266,,,,,,,,,,,Local,,England Local,Southend,
10268,Evening Gazette,Newspaper,10268,@EveningGazette,,,,1,01/02/03,Current,,,,Local,,England Local,Colchester and Middlesbrough,
10269,Evening Mail,Newspaper,10269,@NWEMlive,,,,,,,,,,Local,,England Local,Birmingham,
10270,Evening News (Edinburgh),Newspaper,10270,,,,,1,10/16/97,Current,,,,,,,,
10271,Evening News (Norwich),Newspaper,10271,@EveningNews,,,,1,01/01/07,Current,,,,Local,,England Local,Norwich,
10272,Evening Standard,Newspaper,10272,@EveningStandard,,,,1,01/01/92,Current,,,,"National Tabloid, London Local",,Freesheet in Urban Centre,London,More than 1 Twitter
10274,Evening Star,Newspaper,10274,,,,,1,01/01/07,Current,,,,Local,,England Local,Ipswich,
10275,Evening Telegraph ,Newspaper,10275,@Evening_Tele,,,,1,05/02/12,Current,,,,Local ,,Scotland Local,,
10277,Evesham Journal,Newspaper,10277,@EveshamJournal,,,,1,05/15/07,Current,,,,Local,,England Local,Evesham,
10278,Exeter Express and Echo,Newspaper,10278,,,,,1,03/04/98,Current,,,,,Weekly,,,
10279,Exmouth Journal,Newspaper,10279,@exmouthjournal,,,,1,09/16/11,Current,,,,Local,,England Local,Exmouth,
10280,Express & Star,Newspaper,10280,@ExpressandStar,,,,,,,,,,"Regional, Local",,"England Regional, Local","Dudley, Wolverhampton",
10281,Express and Echo,Newspaper,10281,@ExpressandEcho,,,,,,,,,,"Regional, Local",,"England Regional, Local",Exeter,
10285,"Express, The (Canterbury-Bankstown Express)",Newspaper,10285,@CB_Express,,,,1,01/01/09,Current,1,01/01/98,Current,Local,,England Local,Chesterfield,
10286,Falkirk Herald,Newspaper,10286,@falkirk_herald,,,,1,02/12/09,Current,,,,,,,,
10287,Falmouth Packet,Newspaper,10287,,,,,1,05/15/07,Current,,,,,,,,
10288,Farming Life,Newspaper,10288,,,,,1,05/10/12,Current,,,,,,,,
10289,Farnborough News,Newspaper,10289,@FarmingLifeNI,,,,,,,,,,Local,,England Local,Farnborough,
10290,Faversham News,Newspaper,10290,@FavershamNews,,,,,,,,,,Local,,England Local,Faversham,
10291,Faversham Times,Newspaper,10291,@FavershamTimes,,,,1,06/11/08,06/11/14,,,,Local,,England Local,Faversham,
10292,Fenland Citizen,Newspaper,10292,@fenlandcit,,,,1,02/12/09,Current,,,,,,,,
10293,Fermanagh Herald,Newspaper,10293,@Ferm_Herald,,,,,,,,,,Local,,Northern Ireland Local,County Fermanagh,
10294,Fermanagh News,Newspaper,10294,,,,,,,,,,,Local,,Northern Ireland Local,County Fermanagh,
10295,Fife Free Press,Newspaper,10295,@FFP,,,,1,02/11/09,Current,,,,,,,,
10296,Filey & Hunmanby Mercury,Newspaper,10296,,,,,1,07/01/11,Current,,,,,,,,
10300,Fleetwood Weekly News,Newspaper,10300,@FleetwoodWeekly,,,,,,,,,,Local,,England Local,Fleetwood,
10301,Flintshire Chronicle,Newspaper,10301,@FlintshireChron,,,,,,,,,,Regional ,,Wales,,
10302,Flying Post,Newspaper,10302,@efpmag,,,,,,,,,,Local,,England Local,Exeter,Uncertain. Magazine
10303,Folkestone Herald,Newspaper,10303,@fstoneherald,,,,1,06/12/08,06/05/14,,,,Local,,England Local,Folkestone,
10303,Hythe Herald,Newspaper,10395,@fstoneherald,,,,1,06/12/08,01/09/14,,,,Local,,England Local,"Hythe, Kent",Folkstone Herald
10303,Romney Marsh Herald,Newspaper,10629,@fstoneherald,,,,1,06/12/08,06/17/10,,,,Local,,England Local,New Romney,Folkstone Herald
10304,Forfar Dispatch,Newspaper,10304,@Forfar_Dispatch,,,,1,05/11/12,Current,,,,,,,,
10305,Formby Champion,Newspaper,10305,@champnews,,,,,,,,,,Regional,,England Regional,,
10306,Formby Times,Newspaper,10306,@FormbyTimes,,,,,,,,,,Local,,England Local,Formby,
10307,Forward,Newspaper,10307,,,,,,,,,,,Local,,England Local,Birmingham,
10308,Fraserburgh Herald,Newspaper,10308,@brochherald,,,,1,04/29/10,Current,,,,,,,,
10309,Frome and Somerset Standard,Newspaper,10309,,,,,1,06/12/08,06/05/14,,,,,,,,
10310,Fulham & Hammersmith Chronicle,Newspaper,10310,@LDNweekly,,,,,,,,,,Local,,England Local,London,
10311,Gainsborough Standard,Newspaper,10311,@GainsStandard,,,,1,01/29/09,Current,,,,Local,,England Local,Gainsborough,
10312,Galloway Gazette,Newspaper,10312,@gallgaz,,,,1,02/12/09,Current,,,,,,,,
10313,Garstang Courier,Newspaper,10313,@GarstangNews,,,,1,02/06/09,Current,,,,Local,,England Local,Garstang,
10314,Gazette (Essex),Newspaper,10314,,,,,1,01/01/98,Current,,,,,,,,
10316,Glasgow Now,Newspaper,10316,@topglasgownow,,,,1,01/01/09,Current,,,,,,,Glasgow,
10317,Glasgow South and Eastwood Extra,Newspaper,10317,,,,,1,05/10/12,Current,,,,,,,Glasgow,
10318,Glossop Advertiser,Newspaper,10318,,,,,,,,,,,Local,,England Local,Glossop,
10319,Glossop Chronicle,Newspaper,10319,@newsinglossop,,,,,,,,,,Local,,England Local,Glossop,
10320,Glossop Gazette,Newspaper,10320,@GlossopGazette,,,,,,,,,,Local,,England Local,Glossop,
10321,"Gloucester Citizen, The",Newspaper,10321,@GlosCitizen,,,,1,01/01/98,Current,,,,Local,,England Local,Gloucestershire,
10322,Gloucestershire Echo,Newspaper,10322,@GlosEcho,,,,1,03/01/98,Current,,,,Local,,England Local,Gloucestershire,
10323,Goole Times,Newspaper,10323,,,,,,,,,,,Local,,England Local,Goole,
10324,"Goole, Howden, Thorne Courier",Newspaper,10324,,,,,1,02/12/09,12/05/13,,,,Local,,England Local,Goole,
10325,Grantham Journal,Newspaper,10325,@GranthamJournal,,,,1,01/28/09,Current,,,,Local,,England Local,Grantham,
10326,Gravesend and Dartford Reporter,Newspaper,10326,@northkentnews,,,,,,,,,,Regional,,England Regional,,
10327,Gravesend Messenger,Newspaper,10327,@KMGravesend,,,,1,09/25/08,Current,,,,Local,,England Local,Gravesend,
10328,Great Barr Observer,Newspaper,10328,@GreatBarrObs,,,,1,06/13/08,10/12/12,,,,,,,,
10329,Great Yarmouth Mercury,Newspaper,10329,@GYMercury,,,,1,07/29/11,Current,,,,,,,,
10330,Greenock Telegraph ,Newspaper,10330,@greenocktele,,,,,,,,,,Local ,,Scotland Local,,
10331,Grimsby Telegraph,Newspaper,10331,@GrimsbyTel,,,,1,02/27/98,Current,,,,Local,,England Local,Grimsby and Northern Lincolnshire,
10333,"Glasgow Guardian, The",Newspaper,10333,@GlasgowGuardian,,,,,,,,,,Local,,Scotland ,,
10334,Hackney Gazette,Newspaper,10334,@hackneygazette,,,,1,11/11/10,10/11/12,,,,Local,,England Local,London,
10335,Halesowen News,Newspaper,10335,@halesowennews,,,,1,05/16/07,Current,,,,,,,,
10336,Halifax Courier,Newspaper,10336,@HXCourier,,,,1,07/07/09,Current,,,,Local,,England Local,Halifax,
10337,Halstead Gazette,Newspaper,10337,@HalsteadGazette,,,,1,05/15/07,Current,,,,,,,,
10338,Hammersmith & Kensington Times,Newspaper,10338,,,,,,,,,,,Local,,England Local,London,
10339,Hampshire Chronicle,Newspaper,10339,@hantschronicle,,,,1,05/16/07,Current,,,,Regional,,England Regional,,
10340,Hampstead and Highgate Express,Newspaper,10340,,,,,1,11/11/10,Current,,,,Local,,England Local,London,
10341,Harborough Mail,Newspaper,10341,@HarbMail,,,,1,02/12/09,Current,,,,Local,,England Local,Market Harborough,
10342,Haringey Advertiser,Newspaper,10342,,,,,,,,,,,Local,,England Local,London,
10343,Haringey Independent,Newspaper,10343,,,,,1,01/01/98,Current,,,,,,,,
10344,Harlow Herald,Newspaper,10344,,,,,1,03/24/11,Current,,,,,,,,
10345,Harlow Scene,Newspaper,10345,@HarlowScene,,,,,,,,,,Local,,England Local,Harlow,
10346,"Harlow, Epping & Sawbridgeworth Star",Newspaper,10346,@Harlowstar,,,,1,02/22/05,08/08/14,,,,Local,,England Local,Harlow,
10347,Harrogate Advertiser,Newspaper,10347,@HgateAdvertiser,,,,1,02/13/09,Current,,,,Local,,England Local,Harrogate,
10348,Harrow & Wembley Observer,Newspaper,10348,,,,,,,,,,,Local,,England Local,London,
10349,Harrow Informer,Newspaper,10349,,,,,,,,,,,Local,,England Local,London,
10350,Harrow Leader,Newspaper,10350,,,,,,,,,,,Local,,England Local,London,
10351,Harrow Times,Newspaper,10351,@Harrow_Times,,,,1,05/16/07,Current,,,,,,,,
10352,Hartlepool Mail,Newspaper,10352,@HPoolMail,,,,1,08/01/08,Current,,,,Local,,England Local,Hartlepool,
10353,Harwich and Manningtree Standard,Newspaper,10353,@HarwichStandard,,,,1,05/17/07,Current,,,,,,,,
10354,Hastings & St. Leonards Observer,Newspaper,10354,@HastingsObs,,,,1,02/11/08,Current,,,,"Regional, Local",,"England Regional, Local",Hastings,
10356,Haverhill Echo,Newspaper,10356,@haverhill,,,,1,02/12/09,Current,,,,,,,,
10357,Havering Post,Newspaper,10357,,,,,1,03/10/11,11/08/12,,,,,,,,
10358,Havering Yellow Advertiser (Romford),Newspaper,10358,,,,,,,,,,,Local,,England Local,London,
10359,Hawick News,Newspaper,10359,@hawnews,,,,1,02/12/09,Current,,,,,,,,
10360,Hayling Islander,Newspaper,10360,,,,,1,02/12/09,Current,,,,,,,,
10361,Hebden Bridge Times,Newspaper,10361,@HebdenBrTimes,,,,1,02/12/09,Current,,,,Local,,England Local,Hebden Bridge,
10362,Hemel Gazette,Newspaper,10362,@TheGazette_news,,,,1,01/11/09,Current,,,,Local,,England Local,Hemel Hempstead,
10363,Hemsworth & South Elmsall Express,Newspaper,10363,@HSEExpress,,,,1,02/12/09,Current,,,,,,,,
10364,Hendon Times,Newspaper,10364,,,,,1,01/01/07,Current,,,,,,,,
10365,Henley Standard,Newspaper,10365,@henleystandard,,,,,,,,,,Local,,England Local,Henley-on-Thames,
10366,Herald and Post (Northampton Herald & Post),Newspaper,10366,@NorthamptonUK,,,,1,01/02/98,Current,,,,"Regional, Local",,"England Regional, Local",Luton,
10368,"Herald Express, The Torquay",Newspaper,10368,@TQHeraldExpress,,,,,,,,,,Local,,England Local,"Torquay (and South Devon), Hemel Hempstead",
10370,"Herald, The (Harlow)",Newspaper,10370,,,,,,,,,,,Local,,England Local,Harlow,
10371,Hereford Times,Newspaper,10371,@HTnewsroom,,,,1,05/15/07,Current,,,,Local,,England Local,Hereford,
10372,Herne Bay Gazette,Newspaper,10372,@HerneBayGazette,,,,,,,,,,Local,,England Local,Herne Bay,
10373,Herne Bay Times,Newspaper,10373,@TimesHerneBay,,,,1,06/12/08,06/11/14,,,,Local,,England Local,Herne Bay,
10374,Hertfordshire Mercury,Newspaper,10374,@HertsMercury,,,,1,01/11/05,08/09/14,,,,Local,,England Local,Hertfordshire,
10375,Herts & Essex Observer,Newspaper,10375,@HertsEssexObser,,,,1,03/03/05,08/15/14,,,,,,,,
10376,Herts Advertiser,Newspaper,10376,@hertsad,,,,1,03/24/11,Current,,,,Local,,England Local,Hertfordshire,
10377,Hexham Courant,Newspaper,10377,@hexhamcourant,,,,,,,,,,Local,,England Local,Hexham,
10378,Heywood Advertiser,Newspaper,10378,@HeywoodNews,,,,,,,,,,Local,,England Local,Heywood,
10379,Hillingdon Times,Newspaper,10379,@HillingdonTimes,,,,1,05/15/07,Current,,,,,,,,
10380,Holme Valley Express,Newspaper,10380,,,,,,,,,,,Local,,England Local,Holmfirth,
10381,Holsworthy Post,Newspaper,10381,@ThePostSeries,,,,,,,,,,Local,,England Local,Holsworthy (Devon),
10382,Holyhead and Anglesey Mail,Newspaper,10382,@HolyheadMail,,,,,,,,,,Regional ,,Wales,,
10383,Horncastle News,Newspaper,10383,@NewsHorncastle,,,,1,02/09/09,Current,,,,,,,,
10384,Hornsey & Crouch End Journal,Newspaper,10384,,,,,,,,,,,Local,,England Local,London,
10385,Hounslow Borough Chronicle,Newspaper,10385,,,,,,,,,,,Local,,England Local,London,
10386,Hounslow Guardian,Newspaper,10386,,,,,1,05/18/07,Current,,,,,,,,
10387,"Hounslow, Chiswick & Whitton Informer",Newspaper,10387,,,,,,,,,,,Local,,England Local,London,
10388,Hucknall Dispatch,Newspaper,10388,@DispatchDaily,,,,1,10/01/09,Current,,,,Local,,England Local,Hucknall,
10389,Huddersfield & District Chronicle,Newspaper,10389,,,,,,,,,,,Local,,England Local,Huddersfield,
10390,Huddersfield Daily Examiner,Newspaper,10390,,,,,1,12/03/07,Current,,,,Local,,England Local,Huddersfield,
10391,Huddersfield Weekly News,Newspaper,10391,,,,,,,,,,,Local,,England Local,Huddersfield,
10392,Hull Daily Mail,Newspaper,10392,@hulldailymail,,,,1,03/06/98,Current,,,,Local,,England Local,Kingston upon Hull,
10393,Hunts Post,Newspaper,10393,@huntspost,,,,1,03/23/11,Current,,,,,,,,
10394,Hutton Cranswick,Newspaper,10394,,,,,1,05/05/09,Current,,,,,,,,
10397,Ilford & Redbridge Yellow Advertiser,Newspaper,10397,,,,,,,,,,,Local,,England Local,London,
10398,Ilford Recorder,Newspaper,10398,@IlfordRecorder,,,,1,05/10/11,Current,,,,Local,,England Local,London,
10399,Ilkeston Advertiser,Newspaper,10399,@IlkestonTiser,,,,1,02/07/09,Current,,,,,,,,
10400,Ilkley Gazette,Newspaper,10400,@IlkleyGazette,,,,1,06/27/13,Current,,,,Local,,England Local,Ilkley,
10401,"Impartial Reporter, The",Newspaper,10401,@impartialrep,,,,,,,,,,Local,,Northern Ireland Local,County Fermanagh,
10406,Inverurie Herald,Newspaper,10406,@InverurieHerald,,,,1,06/07/10,Current,,,,,,,,
10408,Isle of Man Today,Newspaper,10408,,,,,1,05/09/12,Current,,,,,,,,
10409,Isle of Thanet Gazette,Newspaper,10409,@ThanetGazette,,,,1,06/13/08,Current,,,,Local,,England Local,Isle of Thanet,
10410,Isle of Wight County Press,Newspaper,10410,@iwcponline,,,,,,,,,,"Regional, Local",,"England Regional, Local",Isle of Wight,
10412,Islington Gazette,Newspaper,10412,@islingtongztte,,,,1,11/11/10,Current,,,,Local,,England Local,London,
10413,Jarrow and Hebburn Gazette,Newspaper,10413,,,,,1,05/09/12,01/12/14,,,,,,,,
10414,Johnston Press,Newspaper,10414,@Johnston_Press,,,,1,10/02/03,Current,,,,,,,,
10415,"Journal, The (Newcastle upon Tyne)",Newspaper,10415,@TheJournalNews,,,,,,,,,,Regional,,England Regional,,
10416,Keighley News,Newspaper,10416,@KeighleyNews,,,,1,05/16/07,Current,,,,Local,,England Local,Keighley,
10417,Kenilworth Weekly News,Newspaper,10417,@Kenilworth_news,,,,1,04/24/09,Current,,,,,,,,
10418,Kensington & Chelsea Informer,Newspaper,10418,,,,,,,,,,,Local,,England Local,London,
10419,Kent and Sussex Courier,Newspaper,10419,@KSCourier,,,,1,08/26/10,Current,,,,Regional,,England Regional,,
10420,Kent Messenger,Newspaper,10420,@KM_newsroom,,,,1,09/19/08,Current,,,,Local,,England Local,Maidstone,
10421,"Kent on Sunday, Kent on Saturday",Newspaper,10421,@KOSMedia,,,,,,,,,,Regional,,England Regional,,
10423,Kentish Express,Newspaper,10423,@KentishExpress,,,,1,09/25/08,Current,,,,Local,,England Local,"Ashford, Kent, Folkestone, Hythe & Romney Marsh",
10424,Kentish Gazette,Newspaper,10424,@KentishGazette,,,,1,09/25/08,Current,,,,Local,,England Local,Canterbury,
10425,Kentish Weeklies,Newspaper,10425,,,,,1,02/02/11,Current,,,,,,,,
10426,Kidderminster Shuttle ,Newspaper,10426,@ksshuttle,,,,1,01/24/07,Current,,,,Local,Weekly,England Local,Worcestershire,
10427,Kilburn Times,Newspaper,10427,@bktimes,,,,,,,,,,Local,,England Local,London,
10428,Kilkenny People,Newspaper,10428,@KKPeopleNews,,,,1,02/13/09,Current,,,,,,,,
10430,Kingston Guardian,Newspaper,10430,@kingstonnews,,,,1,05/17/07,Current,,,,Local,,England Local,Kingston upon Thames,
10431,Kirkintilloch Herald,Newspaper,10431,@Kirky_Herald,,,,1,02/12/09,Current,,,,,,,,
10432,Kirriemuir Herald,Newspaper,10432,@KirrieHerald,,,,1,05/11/12,Current,,,,,,,,
10433,Knutsford Guardian,Newspaper,10433,@KnutsfordNews,,,,1,05/16/07,Current,,,,Local,,England Local,Knutsford,
10435,Lancashire Evening Post,Newspaper,10435,@leponline,,,,1,02/08/09,Current,,,,Regional,,England Regional,,
10436,Lancashire Telegraph,Newspaper,10436,@lancstelegraph,,,,1,05/15/07,Current,,,,Regional,,England Regional,,
10437,Lancaster and Morecambe Citizen,Newspaper,10437,,,,,1,05/16/07,12/23/08,,,,,,,,
10438,Lancaster Guardian,Newspaper,10438,@GuardianDigital,,,,1,02/12/09,Current,,,,Local,,England Local,Lancaster,
10439,Larne Gazette,Newspaper,10439,,,,,,,,,,,Local,,Northern Ireland Local,County Antrim,
10440,Larne Times,Newspaper,10440,@Larne_Times,,,,1,02/18/09,Current,,,,Local,,Northern Ireland Local,County Antrim,
10441,Leamington Courier,Newspaper,10441,@leamcourier,,,,1,04/14/08,Current,,,,,,,,
10442,Leatherhead Advertiser,Newspaper,10442,@leatherheadnews,,,,1,06/12/08,06/05/14,,,,,,,,
10443,Ledbury Reporter,Newspaper,10443,@LedburyReporter,,,,1,05/16/07,Current,,,,,,,,
10444,Leeds Express,Newspaper,10444,,,,,,,,,,,Local,,England Local,Leeds,
10445,Leeds Weekly News,Newspaper,10445,,,,,1,10/01/03,Current,,,,,,,,
10446,Leek Post and Times,Newspaper,10446,,,,,1,06/11/08,Current,,,,Local,,England Local,Leek,
10447,Leicester Mercury,Newspaper,10447,@Leicester_Merc,,,,1,11/28/97,Current,1,06/10/99,Current,Local,,England Local,Leicester,More than 1 Twitter
10447,Leicester Mercury,Newspaper,10448,@LeicsMercury,,,,1,11/28/97,Current,1,06/10/99,Current,Local,,England Local,Leicester,More than 1 Twitter
10449,Leigh Journal,Newspaper,10449,@leighjournal,,,,1,05/16/07,Current,,,,Local,,England Local,"Leigh, Greater Manchester",
10450,Leigh Reporter,Newspaper,10450,,,,,1,05/10/12,Current,,,,Local,,England Local,"Leigh, Greater Manchester",
10451,Leinster Express,Newspaper,10451,@LaoisNews,,,,1,02/18/09,Current,,,,,,,,
10452,Leinster Leader,Newspaper,10452,@leinsleadernews,,,,1,02/12/09,Current,,,,,,,,
10453,Leitrim Observer,Newspaper,10453,@LeitrimToday,,,,1,02/13/09,Current,,,,,,,,
10454,Lewisham & Grenwich Mercury,Newspaper,10454,,,,,,,,,,,Local,,England Local,London,
10455,Leyland Guardian,Newspaper,10455,@GuardianLeyland,,,,1,02/12/09,Current,,,,Local,Weekly,England Local,Leyland,
10456,Lichfield Mercury,Newspaper,10456,@LichMercury,,,,1,06/12/08,Current,,,,Local,,England Local,Lichfield,
10457,Limavady Chronicle,Newspaper,10457,,,,,,,,,,,Local,,Northern Ireland Local,County Londonderry,
10458,Lincolnshire Echo,Newspaper,10458,@LincsEcho,,,,1,09/11/10,Current,,,,Regional,,England Regional,,
10459,Linlithgow Gazette (Queensferry Gazette),Newspaper,10459,@JournoandGaz,,,,1,05/10/12,Current,,,,,,,,
10460,Linlithgowshire Journal & Gazette,Newspaper,10460,,,,,1,02/13/09,Current,,,,,,,,
10461,Littlehampton Gazette,Newspaper,10461,@LhamptonGazette,,,,1,05/02/12,Current,,,,,,,,
10462,Liverpool Daily Post,Newspaper,10462,,,,,,,,,,,Local,,England Local,Liverpool,
10463,Liverpool Echo,Newspaper,10463,@LivEchonews,,,,1,08/01/01,Current,,,,Local,,England Local,Liverpool,
10464,Llanelli Star,Newspaper,10464,@LlanelliStar,,,,1,09/15/10,Current,,,,Regional ,,Wales,,
10467,Londonderry Sentinel,Newspaper,10467,@L_Sentinel,,,,1,02/11/09,Current,,,,Local,,Northern Ireland Local,County Londonderry,
10468,"Londoner, The",Newspaper,10468,,,,,,,,,,,Local,,England Local,London,
10469,Longford Leader,Newspaper,10469,@Longford_Leader,,,,1,02/12/09,Current,,,,,,,,
10470,Longridge News,Newspaper,10470,@Longridge_News,,,,1,05/05/09,Current,,,,,,,,
10471,Loughborough Echo,Newspaper,10471,@loughecho,,,,1,12/03/07,Current,,,,Local,,England Local,Loughborough,
10472,Loughborough Mail,Newspaper,10472,,,,,,,,,,,Local,,England Local,Loughborough,
10473,Loughborough Trader Xtra,Newspaper,10473,,,,,,,,,,,Local,,England Local,Loughborough,
10474,Loughton Guardian,Newspaper,10474,@epping_guardian,,,,,,,,,,Local,,England Local,Loughton,
10475,Louth Leader,Newspaper,10475,@thelouthleader,,,,1,01/29/09,Current,,,,,,,,
10476,Lowestoft Journal,Newspaper,10476,@lowjournal,,,,1,07/29/11,Current,,,,,,,,
10477,Ludlow Advertiser,Newspaper,10477,@ludlowtenbury,,,,1,05/16/07,Current,,,,Local,Weekly,England Local,Ludlow,
10478,Lurgan Mail,Newspaper,10478,@LurganMailnews,,,,1,02/12/09,Current,,,,Local,,Northern Ireland Local,County Armagh,
10479,Luton on Sunday,Newspaper,10479,@LutonOnSunday,,,,1,02/03/07,Current,,,,Local,,England Local,Luton,
10480,Luton Today,Newspaper,10480,,,,,1,04/20/09,Current,,,,,,,,
10481,Lutterworth Mail,Newspaper,10481,@luttmail,,,,1,05/02/12,Current,,,,,,,,
10482,Lynn News,Newspaper,10482,@LynnNewsCitizen,,,,1,02/10/09,Current,,,,Regional,,England Regional,,
10483,Lytham St Annes Express,Newspaper,10483,@lsaexpress,,,,1,05/09/12,Current,,,,,,,,
10484,"Macclesfield Express, The",Newspaper,10484,@MaccExpress,,,,,,,,,,Local,,England Local,Macclesfield,
10485,Maidstone Adscene,Newspaper,10485,,,,,1,06/12/08,04/09/09,,,,,,,,
10489,Maldon and Burnham Standard,Newspaper,10489,,,,,1,04/01/07,Current,,,,,,,,
10490,Malton & Pickering Mercury,Newspaper,10490,,,,,1,02/11/09,Current,,,,,,,,
10491,Malton Gazette & Herald,Newspaper,10491,@RyedaleNews,,,,,,,,,,Local,Weekly,England Local,Malton,
10492,Malvern Gazette,Newspaper,10492,@MalvernGazette,,,,1,05/15/07,Current,,,,,,,,
10493,Manchester Evening News,Newspaper,10493,@MENnewsdesk,,,,1,03/01/00,Current,,,,Local,,England Local,Manchester,
